bat_time,info_date,ifrs_date,stock_code,stock_country,ifrs_type,vesting_type,vesting_type_detail,stock_name,stock_revenue,operating_income,net_income,operating_income_ratio,income_ratio,roe,debt_ratio,quick_ratio,reserve_ratio,stock_eps,stock_per,stock_bps,stock_pbr,dividend_per_share,dividend_yield_ratio,dividend_payout_ratio,etc1_string,etc2_string,etc3_string,etc1_int,etc2_int,etc3_int
48:13.9,00:00.0,00:00.0,5830,1,1,1,0,DB손해보험,201106,7310,5611,3.64,2.79,9.08,823.21,,18705.32,7893,5.54,106826,0.41,2200,5.03,23.64,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,1,1,0,DB손해보험,,,6840,,,10.55,,,,9541,6.45,106348,0.58,2753,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,46504,2590,2011,5.57,4.32,8.77,799.03,,18528.42,2821,5.62,105788,0.41,,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,47519,1761,1435,3.71,3.02,8.53,779.39,,19201.13,2005,5.78,109727,0.41,,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,53641,919,613,1.71,1.14,9.04,823.21,,18705.32,851,5.54,106826,0.41,,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,54230,2761,2175,5.09,4.01,10.41,898.57,,17416.99,3078,5.4,99265,0.48,,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,49469,3388,2717,6.85,5.49,10.86,865.97,,18556.36,3817,5.62,105959,0.52,,,,,,,0,0,0
48:13.9,00:00.0,00:00.0,5830,1,2,1,0,DB손해보험,,,,,,,,,,,,,,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,1,1,0,DB하이텍1우,6693,1130,868,16.88,12.97,17.12,91,194,186.48,1951,5.56,12863,0.84,300,0.82,12.5,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,1,1,0,DB하이텍1우,8074,1813,1046,22.45,12.96,17.39,68.91,137.87,226.34,2351,11.74,14844,1.86,400,0.59,14.53,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,1,1,0,DB하이텍1우,9359,2393,1660,25.57,17.74,23.07,48.33,90.75,293.62,3730,13.67,18294,2.79,400,0.34,9.16,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,1,1,0,DB하이텍1우,11312,3327,2431,29.41,21.49,28.98,,,,5732,10.28,22235,2.65,367,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,2417,771,504,31.89,20.84,24.51,52.24,108.74,266.83,1131,7.9,16924,1.7,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,2406,671,470,27.89,19.55,23.28,48.09,122.3,287.96,1057,10.12,17994,2.08,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,2278,304,136,13.35,5.96,23.07,48.33,90.75,293.62,305,13.67,18294,2.79,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,2437,606,478,24.86,19.62,20.98,44.39,104.47,308.27,1074,15.78,19062,2.95,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,2747,814,590,29.63,21.5,20.64,40.69,117.33,334.8,1326,16.59,20425,3.06,,,,,,,0,0,0
48:14.2,00:00.0,00:00.0,995,1,2,1,0,DB하이텍1우,3025,966,694,31.92,22.93,,,,,,,,,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,1,1,0,DB하이텍,6693,1130,868,16.88,12.97,17.12,91,194,186.48,1951,5.56,12863,0.84,250,2.3,12.5,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,1,1,0,DB하이텍,8074,1813,1046,22.45,12.96,17.39,68.91,137.87,226.34,2351,11.74,14844,1.86,350,1.27,14.53,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,1,1,0,DB하이텍,9359,2393,1660,25.57,17.74,23.07,48.33,90.75,293.62,3730,13.67,18294,2.79,350,0.69,9.16,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,1,1,0,DB하이텍,11312,3327,2431,29.41,21.49,28.98,,,,5732,10.28,22235,2.65,367,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,2417,771,504,31.89,20.84,24.51,52.24,108.74,266.83,1131,7.9,16924,1.7,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,2406,671,470,27.89,19.55,23.28,48.09,122.3,287.96,1057,10.12,17994,2.08,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,2278,304,136,13.35,5.96,23.07,48.33,90.75,293.62,305,13.67,18294,2.79,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,2437,606,478,24.86,19.62,20.98,44.39,104.47,308.27,1074,15.78,19062,2.95,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,2747,814,590,29.63,21.5,20.64,40.69,117.33,334.8,1326,16.59,20425,3.06,,,,,,,0,0,0
48:14.6,00:00.0,00:00.0,990,1,2,1,0,DB하이텍,3025,966,694,31.92,22.93,,,,,,,,,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,1,1,0,DGB금융지주,41575,3334,4036,8.02,9.71,9.25,1183.98,,497.79,2253,3.69,25640,0.32,360,4.33,15.98,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,1,1,0,DGB금융지주,49550,4057,3428,8.19,6.92,6.88,1238.94,,539.4,1817,3.92,27173,0.26,410,5.76,22.57,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,1,1,0,DGB금융지주,58760,4900,3768,8.34,6.41,6.93,1277.86,,586.28,1965,3.46,29493,0.23,390,5.74,19.85,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,1,1,0,DGB금융지주,,6826,5007,,,8.8,,,,2703,3.46,31937,0.29,571,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,12169,1330,1088,10.93,8.94,6.2,1279.04,,570.86,573,2.97,28735,0.18,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,11841,1315,1035,11.1,8.74,6.48,1268.88,,587.97,539,2.98,29563,0.19,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,14179,923,668,6.51,4.71,6.93,1277.86,,586.28,331,3.46,29493,0.23,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,13947,1784,1361,12.79,9.76,7.47,1314.42,,598.01,730,3.88,30054,0.28,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,11684,2337,1686,20,14.43,8.44,1324.41,,616.6,918,3.69,30950,0.3,,,,,,,0,0,0
48:14.9,00:00.0,00:00.0,139130,1,2,1,0,DGB금융지주,,1695,1272,,,,,,,679,13.76,,,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,1,1,0,DI동일,9093,445,138,4.89,1.52,0.01,84.86,47.43,4269.26,10,6007.57,258827,0.22,1421,2.47,10778.25,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,1,1,0,DI동일,6849,174,137,2.55,1.99,2.25,79.32,49.62,4169.29,4303,16.91,258811,0.28,1447,1.99,24.54,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,1,1,0,DI동일,6797,264,240,3.88,3.54,4,70.82,64.93,4228.12,7795,18.73,269641,0.54,1473,1.01,13.81,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,1,1,0,DI동일,7689,455,424,5.92,5.51,7.64,,,,15733,21.71,290107,1.18,1500,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,2399,193,176,8.04,7.36,3.81,80.93,57.45,4273.67,4538,8.77,273933,0.24,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,2232,136,53,6.1,2.37,2.49,82.27,57.99,4287.83,693,17.22,274460,0.31,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,-60,-164,-50,274.16,84.09,4,70.82,64.93,4228.12,1478,18.73,269641,0.54,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,1942,120,105,6.18,5.4,5.24,74.1,70.78,4279.97,3712,16.46,273778,0.63,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,1964,132,149,6.74,7.6,5.61,73.69,63.72,4314.61,5572,17.15,281388,0.7,,,,,,,0,0,0
48:15.2,00:00.0,00:00.0,1530,1,2,1,0,DI동일,,,,,,,,,,,,,,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,1,1,0,DL우,109845,8454,6781,7.7,6.17,12.37,112.12,101.55,2440.21,16746,6.12,139638,0.73,1750,4.5,10.18,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,1,1,0,DL우,16604,1360,7103,8.19,42.78,11.74,99.58,104.08,2685.75,17228,5.25,153815,0.59,1350,3.27,7.57,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,1,1,0,DL우,15661,1190,5727,7.6,36.56,11.84,332.9,17.22,2917.79,13082,6.34,67178,1.24,1350,2.54,9.97,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,1,1,0,DL우,22057,2306,9760,10.45,44.25,31.44,,,,45966,1.56,154766,0.46,1933,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,25477,3071,1885,12.05,7.4,11.49,97.74,96.94,2835.55,4640,4.63,162216,0.51,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,22219,2496,2291,11.23,10.31,11.81,95.37,110.78,2959.79,5278,4.1,169000,0.46,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,-56671,-7270,-682,12.83,1.2,11.84,332.9,17.22,2917.79,-1989,6.34,67178,1.24,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,5099,660,3246,12.93,63.66,13.73,95.98,196.27,5866.65,17829,4.69,176887,0.5,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,5812,475,4502,8.16,77.45,17.58,75.4,173.38,5337.58,22320,2.58,173367,0.46,,,,,,,0,0,0
48:15.7,00:00.0,00:00.0,215,1,2,1,0,DL우,5586,660,1074,11.81,19.23,,,,,3719,19.23,,,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,1,1,0,DL건설,9656,909,645,9.41,6.68,18.7,116.55,223.93,384.68,4251,3.39,24218,0.59,250,1.74,5.88,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,1,1,0,DL건설,12799,1430,951,11.17,7.43,23.04,86.03,197.61,503.53,6265,3.17,30162,0.66,400,2.02,6.38,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,1,1,0,DL건설,17346,2034,1493,11.72,8.61,23.71,86.87,194.89,588.16,7750,3.94,34409,0.89,550,1.8,12.14,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,1,1,0,DL건설,21025,2414,1799,11.48,8.56,20.41,,,,7718,4.16,41223,0.78,550,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,3408,463,362,13.58,10.64,24.79,76.72,220.34,614.02,2388,3.27,35701,0.73,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,4602,531,436,11.54,9.48,21.85,96.42,208.19,578.33,1872,3.04,33918,0.71,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,5090,342,158,6.71,3.09,23.71,86.87,194.89,588.16,676,3.94,34409,0.89,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,4175,630,542,15.09,12.99,22.31,88.49,193.69,619.13,2326,4.96,35956,0.97,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,4939,539,363,10.91,7.35,21.17,76.09,220.89,650.29,1558,5.56,37514,0.95,,,,,,,0,0,0
48:16.0,00:00.0,00:00.0,1880,1,2,1,0,DL건설,5416,572,425,10.56,7.85,,,,,1823,17.6,,,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,1,1,0,DL,109845,8454,6781,7.7,6.17,12.37,112.12,101.55,2440.21,16746,6.12,139638,0.73,1700,1.66,10.18,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,1,1,0,DL,16604,1360,7103,8.19,42.78,11.74,99.58,104.08,2685.75,17228,5.25,153815,0.59,1300,1.44,7.57,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,1,1,0,DL,15661,1190,5727,7.6,36.56,11.84,332.9,17.22,2917.79,13082,6.34,67178,1.24,1300,1.57,9.97,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,1,1,0,DL,22057,2306,9760,10.45,44.25,31.44,,,,45966,1.56,154766,0.46,1933,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,25477,3071,1885,12.05,7.4,11.49,97.74,96.94,2835.55,4640,4.63,162216,0.51,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,22219,2496,2291,11.23,10.31,11.81,95.37,110.78,2959.79,5278,4.1,169000,0.46,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,-56671,-7270,-682,12.83,1.2,11.84,332.9,17.22,2917.79,-1989,6.34,67178,1.24,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,5099,660,3246,12.93,63.66,13.73,95.98,196.27,5866.65,17829,4.69,176887,0.5,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,5812,475,4502,8.16,77.45,17.58,75.4,173.38,5337.58,22320,2.58,173367,0.46,,,,,,,0,0,0
48:16.4,00:00.0,00:00.0,210,1,2,1,0,DL,5586,660,1074,11.81,19.23,,,,,3719,19.23,,,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,1,1,0,DL이앤씨우,5586,660,1074,11.81,19.23,,,,,3719,19.23,,,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,1,1,0,DL이앤씨우,5586,660,1074,11.81,19.23,,,,,3719,19.23,,,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,1,1,0,DL이앤씨우,5586,660,1074,11.81,19.23,,,,,3719,19.23,,,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,1,1,0,DL이앤씨우,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,16996,1998,1746,11.75,10.27,,103.55,106.43,3505.31,7689,,174160,0.69,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,19223,2290,1157,11.91,6.02,,100.29,110.78,3603.95,4932,,179507,0.79,,,,,,,0,0,0
48:16.7,00:00.0,00:00.0,37550K,1,2,1,0,DL이앤씨우,19426,2103,1428,10.83,7.35,,,,,6275,22.31,,,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,1,1,0,DL이앤씨,19426,2103,1428,10.83,7.35,,,,,6275,22.31,,,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,1,1,0,DL이앤씨,19426,2103,1428,10.83,7.35,,,,,6275,22.31,,,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,1,1,0,DL이앤씨,19426,2103,1428,10.83,7.35,,,,,6275,22.31,,,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,1,1,0,DL이앤씨,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,77978,8797,6157,11.28,7.9,,,,,26203,5.34,188050,0.74,1160,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,16996,1998,1746,11.75,10.27,,103.55,106.43,3505.31,7689,,174160,0.69,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,19223,2290,1157,11.91,6.02,,100.29,110.78,3603.95,4932,,179507,0.79,,,,,,,0,0,0
48:17.1,00:00.0,00:00.0,375500,1,2,1,0,DL이앤씨,19426,2103,1428,10.83,7.35,,,,,6275,22.31,,,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,1,1,0,DSR,2360,99,80,4.2,3.4,5.54,52.59,59.87,1727,494,8.07,9127,0.44,50,1.25,10.12,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,1,1,0,DSR,2363,107,88,4.51,3.72,5.83,54.77,75.34,1820.15,546,8.4,9613,0.48,50,1.09,9.15,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,1,1,0,DSR,2310,121,90,5.23,3.89,5.67,55.22,75.23,1919.72,558,11.2,10087,0.62,50,0.8,8.96,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,1,1,0,DSR,,,,,,,,,,,,,,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,603,38,29,6.29,4.73,6.01,55.93,87.14,1876.73,172,6.53,9925,0.38,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,524,24,19,4.67,3.57,5.57,57.5,73.58,1900.64,120,11.16,10055,0.61,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,599,27,17,4.48,2.91,5.67,55.22,75.23,1919.72,106,11.2,10087,0.62,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,606,42,42,6.86,6.89,6.52,56.47,80.83,1961.45,259,8.66,10371,0.55,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,718,37,31,5.19,4.32,6.56,58.61,83.96,1999.35,189,10.72,10609,0.68,,,,,,,0,0,0
48:17.4,00:00.0,00:00.0,155660,1,2,1,0,DSR,,,,,,,,,,,,,,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,1,1,0,DSR제강,1853,62,74,3.37,3.99,5.55,50.9,88.56,1784.21,513,8.38,9454,0.45,40,0.93,7.8,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,1,1,0,DSR제강,1915,52,68,2.72,3.53,4.86,42.14,91.06,1862.62,469,9.7,9851,0.46,40,0.88,8.52,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,1,1,0,DSR제강,1762,35,53,2.01,3,3.67,41.02,92.68,1926.47,367,13.32,10157,0.48,40,0.82,10.91,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,1,1,0,DSR제강,,,,,,,,,,,,,,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,434,15,18,3.49,4.26,4.97,41.98,99,1920.14,128,7.7,10150,0.37,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,413,2,5,0.45,1.32,3.78,41.41,94.49,1927.77,38,11.57,10192,0.43,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,454,-,-,-0.04,0.03,3.67,41.02,92.68,1926.47,1,13.32,10157,0.48,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,458,-4,14,-0.95,2.95,2.58,43.44,90.24,1936.92,94,21.13,10232,0.54,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,509,-4,7,-0.76,1.38,1.77,46.05,89.13,1946.72,49,38.29,10295,0.67,,,,,,,0,0,0
48:17.8,00:00.0,00:00.0,69730,1,2,1,0,DSR제강,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,1,1,0,E1,46302,140,792,0.3,1.71,6.47,170.95,80.51,3582.96,11384,4.9,214142,0.26,2000,3.58,14.81,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,1,1,0,E1,46083,1063,-524,2.31,-1.14,-3.63,198.76,85.82,3420.56,-6293,-7.68,197299,0.24,2200,4.55,-29.47,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,1,1,0,E1,39276,395,563,1.01,1.43,5.18,200.08,57.03,3562.15,8788,5.08,204909,0.22,2200,4.93,21.1,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,1,1,0,E1,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,9205,35,77,0.39,0.83,1.18,198.48,94.65,3493.25,1048,17.2,201925,0.17,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,8213,-142,121,-1.73,1.48,5.97,196.06,61.95,3527.9,1733,4.52,203795,0.22,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,9549,-205,67,-2.15,0.7,5.18,200.08,57.03,3562.15,1567,5.08,204909,0.22,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,12626,371,427,2.94,3.38,5.92,194.5,58.4,3643.31,5912,4.18,210138,0.2,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,10640,50,744,0.47,7,11.02,194.05,64.73,3853.28,10499,2.85,222561,0.25,,,,,,,0,0,0
48:18.1,00:00.0,00:00.0,17940,1,2,1,0,E1,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,1,1,0,F&F,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,1,1,0,F&F,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,1,1,0,F&F,,,,,,,,,,,,,,,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,1,1,0,F&F,13793,3264,2403,23.67,17.42,,,,,47720,15.4,69209,10.62,667,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,13793,3264,2403,23.67,17.42,,,,,47720,15.4,69209,10.62,667,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,13793,3264,2403,23.67,17.42,,,,,47720,15.4,69209,10.62,667,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,13793,3264,2403,23.67,17.42,,,,,47720,15.4,69209,10.62,667,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,13793,3264,2403,23.67,17.42,,,,,47720,15.4,69209,10.62,667,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,1971,432,318,21.91,16.11,,83.13,106.17,9190.73,6393,,46030,12.17,,,,,,,0,0,0
48:18.7,00:00.0,00:00.0,383220,1,2,1,0,F&F,2971,618,463,20.82,15.59,,,,,6174,119.05,,,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,1,1,0,F&F홀딩스,6683,915,1093,13.68,16.35,31.64,25.59,132.21,5020.1,7089,5.65,25593,1.56,650,1.62,9.17,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,1,1,0,F&F홀딩스,9103,1507,1099,16.56,12.08,25.13,41.49,125.83,6263.09,7156,15.65,31494,3.56,1000,0.89,13.92,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,1,1,0,F&F홀딩스,8376,1226,854,14.63,10.19,16.59,48.23,78.05,7178.25,5571,15.15,35987,2.35,1000,1.18,17.86,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,1,1,0,F&F홀딩스,,,,,,,,,,,,,,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,1668,205,141,12.29,8.43,22.58,27.48,113.19,6415.39,922,13.8,32194,2.86,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,1596,126,85,7.9,5.32,18.48,37.97,90.58,6532.73,553,15.75,32799,2.72,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,3452,721,490,20.9,14.2,16.59,48.23,78.05,7178.25,3194,15.15,35987,2.35,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,80,8,564,9.68,703.91,-24.95,-159.29,3.53,-19593.65,3670,15.29,-98540,-1.29,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,88,4,17999,4.8,20415.23,478.51,18.88,195.12,61984.6,172539,0.28,40069,0.94,,,,,,,0,0,0
48:19.0,00:00.0,00:00.0,7700,1,2,1,0,F&F홀딩스,,,,,,,,,,,,,,,,,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,1,1,0,GS우,177444,22098,10305,12.45,5.81,11.14,115.02,51.75,2342.86,9537,5.41,89680,0.58,1950,5.45,19.93,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,1,1,0,GS우,177861,20331,6689,11.43,3.76,6.26,124.53,47.11,2422.9,5744,8.98,93884,0.55,1950,5.23,33.08,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,1,1,0,GS우,154442,9206,-1878,5.96,-1.22,-2.81,127.55,60.17,2326.39,-2563,-14.65,88236,0.43,1950,6.41,-74.16,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,1,1,0,GS우,180721,21942,12857,12.14,7.11,13.32,,,,12432,3.46,98474,0.44,1933,,,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,2,1,0,GS우,36655,1573,95,4.29,0.26,-1.34,127.32,63.51,2309.55,-34,-29.97,88522,0.41,,,,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,2,1,0,GS우,39297,4741,2711,12.06,6.9,-1,128.94,65.43,2358.95,2470,-33.62,90703,0.34,,,,,,,0,0,0
48:19.4,00:00.0,00:00.0,78935,1,2,1,0,GS우,36529,2797,-1732,7.66,-4.74,-2.81,127.55,60.17,2326.39,-1428,-14.65,88236,0.43,,,,,,,0,0,0
